Person_ID,Latitude,Longitude,Hour,Speed,Distance,Area,Movement_Cluster,Anomaly_Result,Anomaly
2,23.26019966743268,77.41288181473614,7,16.12044566247643,10.04860616725624,Home,0,1,Normal
2,23.21572856003819,77.42984451044414,13,23.146287474592256,11.617770134298468,College,4,1,Normal
2,23.21481719637584,77.43287604519485,9,34.1228970449462,8.987004670949277,College,4,1,Normal
2,23.255849714826685,77.41237290862955,7,26.964627043343835,5.768728113388162,Railway Station,0,1,Normal
2,23.248534615597396,77.42884344617208,18,27.84943424820323,8.57349890841903,Market,1,1,Normal
2,23.25966905318015,77.41426341715395,17,36.437877681001865,8.262171143895044,Home,1,1,Normal
2,23.264144312394023,77.4146649305211,18,16.431483830749464,7.226409315434839,Home,1,1,Normal
2,23.259221227413644,77.41096945812696,13,17.824709648056803,4.425546403304236,Home,0,1,Normal
2,23.26129818476372,77.41319979326742,10,20.196056097300456,5.772368141617704,Railway Station,0,1,Normal
2,23.21868613530372,77.4346465276143,8,22.82680870025142,1.168349943194232,College,4,1,Normal
2,23.266274066676143,77.41216832704202,10,33.47553493169741,11.38280765016833,Railway Station,0,1,Normal
2,23.260588136262804,77.41385246508578,10,32.26422533627637,5.269869188271741,Railway Station,0,1,Normal
2,23.254266066749317,77.42609582440096,13,33.77819010304718,10.024695281483949,Market,0,1,Normal
2,23.248662050345366,77.4282638315492,8,16.16889396930701,7.800792727716821,Market,0,1,Normal
2,23.25758896817982,77.41574022124408,21,15.698158072074776,9.959153308478294,Home,1,1,Normal
3,23.26061403097193,77.41121418080948,19,37.05213131411657,9.838290234233334,Home,1,1,Normal
3,23.261003474020928,77.41117974408414,9,44.7151542600202,5.538794446025691,Home,0,1,Normal
3,23.21426159454364,77.4343238746355,13,22.157905793710206,8.478292578902703,College,4,1,Normal
3,23.248746284260925,77.4273159853919,7,30.157571173435716,10.09103212718516,Market,0,1,Normal
3,23.25942155040426,77.41430794942214,20,40.41429432286769,4.903957095089927,Home,1,1,Normal
3,23.25949959020853,77.41604944199601,21,33.95511636509398,5.932900741761517,Railway Station,1,1,Normal
3,23.26230984584356,77.41020667906157,10,43.38583628645071,9.594256555183229,Home,0,1,Normal
3,23.260549036632742,77.41595058649933,8,44.059558319224045,8.56833011192543,Home,0,1,Normal
3,23.270111144313887,77.40012046584299,19,17.182890190925807,10.040460652193918,Park,1,1,Normal
3,23.252308708676814,77.42904523653885,18,44.58003191468613,9.287160037848356,Market,1,1,Normal
3,23.21152584813005,77.43514006456108,21,24.90757587057296,5.778970289370985,College,2,-1,Anomaly
3,23.26278749441937,77.40877018526078,10,18.56453748804216,2.292788714548154,Home,0,1,Normal
3,23.251038693028484,77.433065477826,20,26.246117385711123,4.142832949100468,Market,1,1,Normal
3,23.27044818496362,77.40002518480156,13,22.589705039677234,8.649522354173122,Park,0,1,Normal
3,23.25895624495176,77.41148763770839,7,33.8267424025219,7.427457431154103,Home,0,1,Normal
3,23.264279605866435,77.4103834034293,19,20.090397116866967,8.115331978355961,Railway Station,1,1,Normal
3,23.21408618781897,77.43024984235427,13,44.23184422998499,11.848318189275632,College,4,1,Normal
3,23.24617458696587,77.43072495291761,10,33.083456460698955,3.980534067666429,Market,0,1,Normal
3,23.26326936992921,77.40913936937915,20,27.547291088718566,11.260013316894144,Home,1,1,Normal
3,23.27235888024144,77.39906164869579,7,26.302169098138226,9.245361299736793,Park,0,1,Normal
3,23.21611733382402,77.43446502842347,7,29.06079479384911,5.563014525714317,College,4,1,Normal
3,23.259910487399434,77.41269396118753,13,36.78362532215544,9.327893222467017,Home,0,1,Normal
3,23.21412076246114,77.43070150544334,7,43.62153081776167,7.66792097895968,College,4,1,Normal
3,23.26202089362822,77.41568274199383,19,15.66554226090905,6.479817053104823,Home,1,1,Normal
3,23.214564175488388,77.4337856507286,7,31.557205163234567,7.170317686889249,College,4,1,Normal
3,23.26795923350548,77.39946181112414,18,37.65411767020857,7.823405064888111,Park,1,1,Normal
3,23.249132699346458,77.42931538272276,8,25.51762676419791,7.489094555400964,Market,0,1,Normal
3,23.21737212712049,77.43172584435791,10,31.423389206973347,5.960014921577149,College,4,1,Normal
3,23.260340148657605,77.40823223302154,7,43.48561870972927,2.617808290219417,Railway Station,0,1,Normal
3,23.256493235121287,77.41188890460221,19,16.37583799213899,7.828862528643004,Railway Station,1,1,Normal
4,23.26065117613598,77.40985682124055,9,31.1179025014221,6.0613107488192925,Home,0,1,Normal
4,23.218823585531435,77.43037408890376,10,20.456402531974344,4.802340116562496,College,4,1,Normal
4,23.274110185217243,77.39936127998494,8,33.058061866228805,3.4623397249695262,Park,0,1,Normal
4,23.267439417743528,77.39739679334852,17,17.661076012711668,2.326994582106609,Park,1,1,Normal
4,23.214492701389304,77.42960424421483,21,35.71184485888096,1.4324335382520883,College,2,1,Normal
4,23.24860054898401,77.43042795982147,7,23.30632944441611,9.868214077723676,Market,0,1,Normal
4,23.24893899770478,77.42884836351871,19,29.53568955573064,7.800802486833255,Market,1,1,Normal
4,23.218889935427,77.43150192792089,19,18.993507857624348,8.558820559436642,College,2,1,Normal
4,23.26928358159902,77.40180372687404,9,22.27411510904189,3.961675540443191,Park,0,1,Normal
4,23.214306854231516,77.42983690399278,20,41.71581842219685,7.529516989094535,College,2,1,Normal
4,23.24998405471737,77.4329598882778,10,31.113196254556435,7.45525229822967,Market,0,1,Normal
4,23.247925507691345,77.42961932264384,20,25.12340501615754,10.896121368595136,Market,1,1,Normal
4,23.24997754511324,77.42672401192858,17,33.173244580706616,3.609494709095939,Market,1,1,Normal
4,23.25898378019433,77.41134801413949,10,40.52452553508439,1.9667638699415824,Home,0,1,Normal
4,23.27034793265834,77.40181574389449,10,15.159000191928165,11.725738792396568,Park,0,1,Normal
4,23.217231703240977,77.43313351185384,8,31.70288679041789,7.287739584168898,College,4,1,Normal
4,23.258574752482108,77.41374119733719,17,36.32857436510245,3.1945762007215173,Home,1,1,Normal
4,23.253693960662897,77.43053191053872,17,32.43714664267837,2.6979898680162253,Market,1,1,Normal
4,23.214296327784396,77.43209479734263,8,28.62803916657299,7.034634297319685,College,4,1,Normal
4,23.216853232135065,77.42997476385817,10,22.63921964291292,8.496529944463223,College,4,1,Normal
4,23.248553321835097,77.43486769615681,18,38.82868349899387,2.1736917512477967,Market,1,1,Normal
4,23.268880516050544,77.40301005022933,13,36.92602425610933,11.321745025031417,Park,0,1,Normal
4,23.260073179574945,77.41228864552922,17,16.44283931892263,9.596659299265564,Home,1,1,Normal
4,23.271525694581594,77.40127593339805,9,19.92797393792979,9.960321922545203,Park,0,1,Normal
4,23.245583786896653,77.43072155684935,21,26.773353222679063,9.982593834187348,Market,1,1,Normal
4,23.21424717395903,77.42753934018475,17,31.19343185743899,5.82619142927173,College,2,1,Normal
4,23.213178997681855,77.4287731786889,8,31.306585833419657,10.971193220610015,College,4,1,Normal
4,23.24704282750844,77.43228750808642,10,38.82075567810888,7.820800315213649,Market,0,1,Normal
4,23.215963732510115,77.4324964411726,17,37.57209360116468,8.776785073678049,College,2,1,Normal
4,23.249295750559394,77.42914935753168,8,37.87376057222072,10.644422004379244,Market,0,1,Normal
5,23.2624739499277,77.4117107248835,13,29.590724459868238,5.498506947940426,Home,0,1,Normal
5,23.25005452940964,77.42972979938418,10,31.281733300427884,3.76978964797648,Market,0,1,Normal
5,23.25634255950219,77.41559208862297,21,43.41850018835446,2.686865434276882,Home,1,1,Normal
5,23.22049150395923,77.43225844236396,19,41.16371726832455,11.253301107319736,College,2,1,Normal
5,23.21656201846347,77.43244776804856,19,34.541016329647384,9.483713353717118,College,2,1,Normal
5,23.214345162231243,77.43100922151415,10,18.739880436098005,11.129260708791096,College,4,1,Normal
5,23.275077382203477,77.40104790533422,13,26.379170951566465,9.186746170276177,Park,0,1,Normal
5,23.260850637720424,77.41523767724217,9,26.9450608077283,6.911351632317151,Home,0,1,Normal
5,23.257320078200515,77.40940984245587,8,42.55364174817903,7.457750465502239,Railway Station,0,1,Normal
5,23.25951817701722,77.41322594830363,20,29.951033182184396,5.608179944550027,Home,1,1,Normal
5,23.26206091973801,77.40831018951941,17,21.602916422432912,3.339488627753489,Railway Station,1,1,Normal
5,23.21552592817256,77.43285889649077,10,27.43872371181071,1.9388463488650824,College,4,1,Normal
5,23.2650467196065,77.41211843686804,18,27.80366716010248,9.797602242816964,Railway Station,1,1,Normal
5,23.26441296803085,77.41145282968331,19,32.62360812702223,4.234491471430687,Home,1,1,Normal
5,23.25485969545731,77.4338994651912,7,27.02289182625978,7.1560436443903965,Market,0,1,Normal
5,23.26047968452833,77.41209035746326,18,37.59738662242353,3.9953204019232937,Home,1,1,Normal
5,23.272829927382997,77.40025009206234,18,19.68457792098571,8.875694517321373,Park,1,1,Normal
5,23.251443344128088,77.42774189645758,19,18.12325745953721,9.799076939105085,Market,1,1,Normal
5,23.257455744382213,77.41402599686035,8,39.15944902073716,11.876016601509871,Home,0,1,Normal
5,23.24661346765058,77.42819893422963,8,15.39005770532208,1.9405938393991489,Market,0,1,Normal
5,23.25656044165586,77.41612937386853,8,42.31872010620911,7.872373981475762,Home,0,1,Normal
5,23.258982976304942,77.41477708055524,18,23.04190922468629,7.865637986340474,Home,1,1,Normal
5,23.21143614118423,77.43539291273659,9,43.4535992088647,9.399663735757368,College,4,1,Normal
5,23.25982473059515,77.41480660376403,18,38.995657678419455,5.677348549161568,Home,1,1,Normal
5,23.260515603537783,77.40917966321469,20,22.73663056299607,2.532916814801065,Home,1,1,Normal
5,23.27003686786613,77.40069516341073,8,23.169219795581068,1.2022974420221342,Park,0,1,Normal
5,23.260291690510197,77.41004325444477,17,17.015261997471303,5.457728968304576,Railway Station,1,1,Normal
5,23.214477266281808,77.4326284074659,17,19.106568902064215,10.900205060329156,College,2,1,Normal
5,23.27324106689033,77.40314098927053,20,29.82821550414814,7.306238159973407,Park,1,1,Normal
5,23.2728077950824,77.39900898532707,8,19.98850106268238,9.118369780690076,Park,0,1,Normal
6,23.25703127006568,77.41376204401973,13,40.112369721090886,5.809127359929679,Home,0,1,Normal
6,23.261396069451923,77.41500194326113,17,29.28151206597299,8.30038281898913,Railway Station,1,1,Normal
6,23.258183284439635,77.41340061975882,10,31.195283367245803,2.78215265680743,Railway Station,0,1,Normal
6,23.270749170218902,77.39790234333184,8,18.197947594013154,1.8265155990938964,Park,0,1,Normal
6,23.25395005470726,77.42990547069475,21,28.790445382833934,1.835267514065843,Market,1,1,Normal
6,23.261871445433645,77.41141107090372,7,19.10455892756884,11.452610892028826,Home,0,1,Normal
6,23.215955402001864,77.42932931128259,19,37.75177241837044,8.02844323867688,College,2,1,Normal
6,23.2516753948768,77.43273597061489,19,22.490040265775576,6.383674600074546,Market,1,1,Normal
6,23.26153696946928,77.41286769530849,13,36.93071014374845,3.118589305641935,Home,0,1,Normal
6,23.26261371354844,77.41188112545194,10,40.33648195605211,4.510105205675812,Home,0,1,Normal
6,23.27019224155388,77.3990754494226,9,31.82031582010542,6.291680722284951,Park,0,1,Normal
6,23.26494132512015,77.40259635541568,18,16.96069022396827,4.468193716136714,Park,1,1,Normal
6,23.214298830316885,77.43408709181857,8,30.60504329636196,5.694987623203508,College,4,1,Normal
6,23.267811791799,77.39525676867048,8,15.638082325511617,10.621718399526191,Park,0,1,Normal
6,23.2145654230998,77.43481869488038,13,29.393439805695145,7.388329279500605,College,4,1,Normal
6,23.258287939360656,77.41219841626791,18,30.67557574903569,9.054989879031096,Home,1,1,Normal
6,23.256177302192643,77.41200052284678,8,23.889243613679703,3.5696852615490093,Home,0,1,Normal
6,23.256032643397784,77.4101852083367,19,18.73312671890569,11.520572673153676,Home,1,1,Normal
6,23.251126157747944,77.42693494531618,18,41.37354922686494,11.392052245205512,Market,1,1,Normal
6,23.213354555956872,77.43276481949238,10,16.94959228448682,5.417382600680362,College,4,1,Normal
6,23.27123628119056,77.39899259103866,21,16.40836071443439,5.224996726403745,Park,1,1,Normal
6,23.26093054570597,77.4149883639251,18,41.51357654890277,11.205275115147344,Home,1,1,Normal
6,23.25915320146325,77.40965285958598,8,29.7355902260588,11.959693533873969,Railway Station,0,1,Normal
6,23.274471349373968,77.39866812303441,20,32.78819804525109,7.380948286215923,Park,1,1,Normal
6,23.2591749299498,77.41376760075231,20,16.331299905997103,10.374128866817085,Home,1,1,Normal
6,23.26091346932497,77.41219857410333,8,27.25359639212096,5.099573687135454,Home,0,1,Normal
6,23.25983374605425,77.41618911572704,17,43.86365917776149,2.2041574605989926,Home,1,1,Normal
6,23.27008654338949,77.40206094684088,9,39.74042897775448,4.825901286924124,Park,0,1,Normal
6,23.24672120746467,77.4309250971053,17,30.637809365412448,10.549768844567016,Market,1,1,Normal
6,23.25936752493568,77.41206272788322,20,42.90271051529216,2.164175032114424,Home,1,1,Normal
7,23.250389705642405,77.42968265111259,21,28.964100263099507,10.669786282509447,Market,1,1,Normal
7,23.25881620175122,77.41387778209187,18,19.822796881449246,9.997637265309685,Home,1,1,Normal
7,23.26954857270486,77.40000682950236,7,31.795329369264884,2.274282424582834,Park,0,1,Normal
7,23.214818122860667,77.43065913686591,18,31.23799736028331,11.59291204244894,College,2,1,Normal
7,23.26111579301943,77.41297321824631,17,43.11685461709354,8.566742945308947,Home,1,1,Normal
7,23.26204726349972,77.41054696940118,17,36.25716013807888,6.209312772785974,Home,1,1,Normal
7,23.26394080392736,77.41112025144707,10,37.74789587787068,1.2704560810468166,Home,0,1,Normal
7,23.259637923186,77.40852951951875,9,22.57526249065147,1.0113242783019674,Home,0,1,Normal
7,23.26125659882238,77.41250394093856,9,28.541610729890262,2.799862033108361,Home,0,1,Normal
7,23.24795753436574,77.4314167128946,8,38.18468340050413,3.530590513345773,Market,0,1,Normal
7,23.256206455131057,77.41146666117498,21,41.82297611037403,3.529500664801948,Home,1,1,Normal
7,23.2600484124276,77.41214119479454,8,40.93074749518911,6.205308973607129,Home,0,1,Normal
7,23.260439338714797,77.41153988712881,13,19.60974114483338,5.99062998065811,Railway Station,0,1,Normal
7,23.216627670386128,77.43148637938316,21,33.499509435622144,9.76191020073794,College,2,1,Normal
7,23.21424721539588,77.43560188086582,17,21.766204273312063,2.7690801598600907,College,2,1,Normal
7,23.25178147616755,77.42656441275248,19,24.310858767707213,6.007421639899813,Market,1,1,Normal
7,23.259553930242603,77.4112236806198,17,23.749877361279097,8.644800747391969,Home,1,1,Normal
7,23.26806604771374,77.39990457728773,7,18.08377213477997,7.279949520285807,Park,0,1,Normal
7,23.256954983243915,77.41242060874639,7,31.789460504607423,1.10747932161102,Home,0,1,Normal
7,23.25814736266405,77.41267532046633,7,39.73542140690502,4.935814860210985,Home,0,1,Normal
7,23.261738605739414,77.41370504817051,21,20.02447746777209,2.150246243678403,Home,1,1,Normal
7,23.25362396024827,77.43071585145739,19,43.42051387893116,7.878351262353426,Market,1,1,Normal
7,23.24932917571261,77.43482678783025,10,31.590043577758752,7.572234488951231,Market,0,1,Normal
7,23.24884059817705,77.4299517902437,21,28.15821649468615,8.97309215861464,Market,1,1,Normal
7,23.215003393010896,77.43632731299846,9,21.57641962074133,11.734517814010443,College,4,1,Normal
7,23.26094567097607,77.41145259999212,18,16.309849731220837,2.7783979856148293,Home,1,1,Normal
7,23.25727755797965,77.41499688990567,19,44.2437948644035,8.153582549816306,Home,1,1,Normal
7,23.25889548856761,77.41302318994076,7,40.21357218830801,2.91612670236079,Home,0,1,Normal
7,23.262162505580797,77.41145050500965,13,25.378049776408886,5.08142639283063,Railway Station,0,1,Normal
7,23.25677638627721,77.41600347420507,13,26.86545509547046,7.668075849172887,Railway Station,0,1,Normal
8,23.216799567711927,77.43426709354901,9,32.77050985780087,11.0359968017836,College,4,1,Normal
8,23.26285308069945,77.4153601827083,7,18.947030553817797,8.874074611502973,Home,0,1,Normal
8,23.258799389692307,77.41065675326413,8,20.42930858128469,10.398236027065373,Railway Station,0,1,Normal
8,23.216687200309188,77.43125877133583,19,32.38244698030502,8.288834069091525,College,2,1,Normal
8,23.257249847058127,77.414746104318,8,40.73958761768117,1.0993344454250529,Home,0,1,Normal
8,23.21236308433264,77.4350920082952,18,28.61368624150918,3.5965550968111035,College,2,1,Normal
8,23.26005364378212,77.41003401555162,21,35.08171204378084,2.6033222506922686,Home,1,1,Normal
8,23.216775525970565,77.43223030359805,20,20.01125723702849,2.8438113791714943,College,2,1,Normal
8,23.261594158019967,77.41504500182977,13,38.45370989535088,8.759241535234239,Home,0,1,Normal
8,23.21594781608331,77.43417887341872,10,23.09248834550969,1.6279554169824633,College,4,1,Normal
8,23.21533816805446,77.42993009027094,13,17.65666752669724,2.136398528364172,College,4,1,Normal
8,23.213837785700942,77.43523191700667,8,43.95356089308137,1.054339790278506,College,4,1,Normal
8,23.2617326553494,77.4126929769518,19,30.46788085737751,6.377312382826122,Railway Station,1,1,Normal
8,23.25221636563348,77.42792018814576,21,36.98696755024025,2.7862008412855297,Market,1,1,Normal
8,23.258458419162125,77.41356778463448,17,41.04426763132516,2.948647683921245,Home,1,1,Normal
8,23.249938224728854,77.43400681453437,7,39.92631574025116,10.510697195505404,Market,0,1,Normal
8,23.250396578754746,77.42948078835511,10,35.29540157331739,3.372426676374889,Market,0,1,Normal
8,23.253266863064603,77.42770730921397,21,25.457210017259115,2.7521618976708564,Market,1,1,Normal
8,23.25160494176464,77.42920335818796,20,41.12260351011777,9.606240324641009,Market,1,1,Normal
8,23.216728805975784,77.43271110125936,17,24.81099484689716,8.343527241199432,College,2,1,Normal
8,23.27144293254757,77.40127079386444,9,41.06701876621713,5.132394770698991,Park,0,1,Normal
8,23.257218942793237,77.41492886929198,7,25.993846046141936,5.3578996077018095,Home,0,1,Normal
8,23.248017215301086,77.4256932197728,7,31.370606654864204,5.888613980263217,Market,0,1,Normal
8,23.257523026556147,77.41322415883764,21,37.78032983768598,6.504898400438156,Home,1,1,Normal
8,23.212338653265167,77.43234194194314,10,33.23715278380334,9.41371587696341,College,4,1,Normal
8,23.269494628624,77.4007841690594,9,16.808021708686827,11.278796294860657,Park,0,1,Normal
8,23.21553262694618,77.4300993036338,13,23.546187058857683,4.3801896141891525,College,4,1,Normal
8,23.26617579367783,77.4007936773317,10,36.529073577258885,5.398957274845718,Park,0,1,Normal
8,23.260082868255115,77.41462880484954,18,35.433535618949485,2.9958218246518964,Railway Station,1,1,Normal
8,23.214397264712098,77.43263956386829,21,20.55685339642229,11.09527738088515,College,2,1,Normal
9,23.216554007438788,77.4274461746038,18,34.13955617379893,6.666926873671048,College,2,1,Normal
9,23.21675858028861,77.43432136499139,19,27.330854094201143,10.238474331533924,College,2,1,Normal
9,23.257412273529216,77.41061418960442,13,24.06181505504385,9.05153874344198,Railway Station,0,1,Normal
9,23.272057676590823,77.40113958762382,9,33.715779740297194,5.96944446610952,Park,0,1,Normal
9,23.216648725494505,77.43053017917104,8,29.186758968995463,6.88893912026927,College,4,1,Normal
9,23.257773196708964,77.41111990616436,18,31.4009223814221,3.551418057275729,Home,1,1,Normal
9,23.215423435903297,77.43715941867531,8,23.23620762000376,7.567516085852608,College,4,1,Normal
9,23.24626359920009,77.42605172510333,20,35.77308453973109,11.903815930724072,Market,1,1,Normal
9,23.26050537069799,77.41153170330062,21,42.16574376989021,9.498850001943207,Home,1,1,Normal
9,23.262161406617228,77.41603140366878,20,24.701146863465624,3.4932204244968683,Home,1,1,Normal
9,23.21566816693652,77.43046005353789,8,35.08807848401886,1.7692476628037754,College,4,1,Normal
9,23.25126258256652,77.42688676805841,9,30.988733596540055,4.567671284269132,Market,0,1,Normal
9,23.26128999580155,77.41649308567503,8,28.390570535929264,4.669265044194205,Home,0,1,Normal
9,23.218222420460783,77.43338881263789,18,31.07483053419244,2.063440946113916,College,2,1,Normal
9,23.21412894011482,77.43447218635042,19,38.86349882369188,11.198956014273978,College,2,1,Normal
9,23.257715374470653,77.41196718310061,13,37.11540675021729,9.454597852673592,Home,0,1,Normal
9,23.2586026748259,77.41314675269588,17,17.673732963480496,9.307974625464889,Home,1,1,Normal
9,23.260907472092423,77.41376479191996,8,16.893270992374504,2.2941393132091448,Home,0,1,Normal
9,23.257586500659325,77.40952430534814,8,43.10873469093188,7.091824647836139,Home,0,1,Normal
9,23.25769326678765,77.40829421881409,10,41.20009985171544,2.779406324873205,Home,0,1,Normal
9,23.25337938082672,77.43378607282783,10,21.255315430720074,11.23654736108308,Market,0,1,Normal
9,23.259022825587483,77.41493260549447,19,30.974435776782784,8.93564274061605,Home,1,1,Normal
9,23.261056234194943,77.41155519573154,13,15.686814749283608,2.691702646348342,Home,0,1,Normal
9,23.26007462994801,77.41369338321154,21,39.674416909030825,2.457771400160333,Home,1,1,Normal
9,23.26994994608251,77.4016355325984,17,39.87997215423852,4.492845926644107,Park,1,1,Normal
9,23.260920558021063,77.41399562543653,8,17.045169281564807,1.2839309764443567,Railway Station,0,1,Normal
9,23.260013299849792,77.41365938550871,10,28.185350658987304,2.162311526879183,Home,0,1,Normal
9,23.251080225423365,77.42743500275776,18,19.560745593859444,1.6748458982173495,Market,1,1,Normal
9,23.248622666490075,77.4298746860876,8,16.733416829891,8.645387517444085,Market,0,1,Normal
9,23.258772701945144,77.41117813768741,20,38.48088122232448,3.9192615010701406,Railway Station,1,1,Normal
10,23.261774516179127,77.41564266032266,10,44.9009056155893,9.953672964566207,Home,0,1,Normal
10,23.251899108270884,77.4270302040631,17,27.782501516711143,2.437814144142194,Market,1,1,Normal
10,23.267266242603167,77.39955046919621,18,30.7651386590592,6.297983311883486,Park,1,1,Normal
10,23.26073641322551,77.41239636851594,18,27.484619945392843,6.29478566798856,Home,1,1,Normal
10,23.26162620045234,77.41100711963787,21,20.690845445240317,7.808430123084936,Home,1,1,Normal
10,23.260732472733853,77.41475236664266,13,39.04611335648968,11.555343087531368,Home,0,1,Normal
10,23.215839160736827,77.43005386211824,13,40.33071248218848,2.0789083886266906,College,4,1,Normal
10,23.21471343549761,77.43023039457195,8,29.280543881063,5.134771136603463,College,4,1,Normal
10,23.218542340654984,77.4315813526457,7,43.66004059511785,9.655937248808248,College,4,1,Normal
10,23.258688768920525,77.41625201942709,7,40.22614738277768,1.4226898385855749,Home,0,1,Normal
10,23.26421461642653,77.410788570154,8,26.590467295449464,5.951368756617356,Railway Station,0,1,Normal
10,23.259652420824377,77.41455229671617,9,18.170804397188224,11.871027981001443,Home,0,1,Normal
10,23.217186112761315,77.43445550451965,9,17.13770183295776,1.133193227583762,College,4,1,Normal
10,23.258295014533577,77.4145976226497,10,25.491096892375488,9.521188842993,Railway Station,0,1,Normal
10,23.2490971806848,77.42912789302471,13,31.488481311567732,10.135879020453238,Market,0,1,Normal
10,23.258304081044518,77.41231053869743,7,23.863343324322607,9.461454626219467,Home,0,1,Normal
10,23.24749482197527,77.42899507502618,7,22.662404540556587,3.867846299119082,Market,0,1,Normal
10,23.25984568313319,77.41374861688168,8,24.66646510333885,2.3775692747610986,Home,0,1,Normal
10,23.21552644738861,77.42996957319372,8,18.842872390986003,4.720942565939483,College,4,1,Normal
10,23.258710447490888,77.40943740465305,21,33.38818747483576,11.373834215191785,Railway Station,1,1,Normal
10,23.259457492752823,77.41204637340022,7,34.37432437965618,4.144974681630762,Home,0,1,Normal
10,23.269665756572422,77.40056515990098,13,44.35191836401788,9.230110965768972,Park,0,1,Normal
10,23.217849597289185,77.43040121184768,20,43.12164199491357,1.4749110937671284,College,2,1,Normal
